transaction_id,user_id,amount,payment_method,failure_reason,timestamp,hour_of_day,day_of_week,device_type,retry_count,past_success_rate,preferred_channel,retry_success
eaaa0bb7-2f8,U00419,233.99,upi,network_timeout,2026-07-13 05:30:02.696244,5,0,mobile_web,1,0.79,whatsapp,1
ef78144e-6bc,U00436,234.05,wallet,wrong_otp,2026-08-26 15:15:33.696244,15,2,desktop_web,2,0.99,whatsapp,0
6f3d5208-2fd,U00009,418.54,netbanking,wrong_otp,2026-06-25 08:16:32.696244,8,3,android,0,0.86,whatsapp,0
78d28d06-11b,U00476,110.77,upi,expired_card,2026-07-13 03:13:37.697748,3,0,android,2,0.87,sms,0
bc90e26c-962,U00956,241.91,debit_card,insufficient_balance,2026-06-15 12:30:31.697748,12,0,android,3,0.83,sms,0
0ef43865-7b8,U00504,2187.77,upi,insufficient_balance,2026-08-11 20:17:07.698753,20,1,mobile_web,0,0.68,email,0
bcee895e-051,U00198,1547.39,upi,daily_limit_exceeded,2026-08-12 15:10:09.699379,15,2,ios,3,0.79,sms,0
8ce611cd-202,U00639,1173.77,credit_card,expired_card,2026-07-11 16:07:30.699886,16,5,android,1,0.59,whatsapp,0
e7d37a64-f4e,U00082,1053.38,debit_card,card_declined_by_bank,2026-07-06 16:35:20.699886,16,0,desktop_web,3,0.99,email,1
7c8e8c05-42b,U00597,219.4,upi,bank_server_down,2026-07-16 02:00:49.700887,2,3,mobile_web,2,0.63,whatsapp,1
e3699b61-9fd,U00750,330.64,credit_card,card_declined_by_bank,2026-07-06 15:45:58.700887,15,0,ios,2,0.64,sms,1
864bbe5e-3ba,U00695,164.89,netbanking,wrong_otp,2026-08-28 00:22:46.701887,0,4,desktop_web,0,0.73,whatsapp,0
c2bc200c-91a,U00992,876.64,debit_card,insufficient_balance,2026-08-22 16:46:18.701887,16,5,desktop_web,1,0.74,sms,0
c09a4da5-0cf,U00462,614.92,debit_card,card_declined_by_bank,2026-07-25 05:14:36.702887,5,5,ios,2,0.68,sms,0
48b80880-e2e,U00687,3850.18,credit_card,insufficient_balance,2026-07-25 20:27:37.702887,20,5,ios,3,0.72,email,1
1c426df2-842,U00770,707.72,upi,insufficient_balance,2026-07-02 23:04:21.703887,23,3,desktop_web,0,0.89,email,0
131bd713-a77,U00300,311.1,upi,wrong_otp,2026-08-21 20:42:37.703887,20,4,ios,2,0.66,whatsapp,1
3d049c46-f9c,U00631,815.88,credit_card,insufficient_balance,2026-06-23 10:09:54.704887,10,1,ios,3,0.99,sms,1
4ab96f87-b35,U00162,190.44,upi,wrong_otp,2026-07-21 15:19:48.704887,15,1,android,0,0.95,email,1
1d88c46b-22b,U00031,897.92,debit_card,insufficient_balance,2026-08-21 15:52:56.705887,15,4,ios,0,0.99,email,1
1126fbf7-904,U00956,163.45,netbanking,bank_server_down,2026-05-31 23:53:29.705887,23,6,mobile_web,3,0.83,sms,1
57f98cff-3a0,U00758,895.82,upi,insufficient_balance,2026-08-03 15:37:22.706887,15,0,ios,0,0.65,email,1
f2ab402b-6c1,U00099,513.8,upi,daily_limit_exceeded,2026-06-27 15:16:51.706887,15,5,android,0,0.74,email,0
ee8b8465-b12,U00048,145.2,debit_card,network_timeout,2026-07-14 13:41:01.707887,13,1,mobile_web,1,0.83,whatsapp,1
7ef5f3bf-22b,U00348,3258.88,credit_card,daily_limit_exceeded,2026-07-26 00:04:40.708392,0,6,android,0,0.67,email,0
54aee5a1-95c,U00574,353.16,upi,card_declined_by_bank,2026-08-24 01:54:20.708392,1,0,android,3,0.9,sms,1
61eb6fbe-d63,U00585,3580.91,upi,bank_server_down,2026-07-16 14:53:29.708392,14,3,desktop_web,2,0.82,whatsapp,1
7042c63f-5fa,U00748,1744.13,upi,network_timeout,2026-06-01 21:45:44.709620,21,0,mobile_web,0,0.69,email,1
5fe032e9-2f9,U00534,407.52,netbanking,insufficient_balance,2026-07-13 15:57:56.709620,15,0,mobile_web,3,0.68,email,0
c795151d-920,U00341,247.34,upi,network_timeout,2026-06-23 09:09:32.710627,9,1,android,2,0.82,email,1
5584c81d-4cf,U00382,103.43,debit_card,bank_server_down,2026-07-17 14:53:57.710627,14,4,mobile_web,2,0.46,sms,0
45b80a17-a00,U00964,2993.07,credit_card,wrong_otp,2026-06-15 09:39:22.711628,9,0,mobile_web,1,0.77,sms,1
c8b32729-af2,U00735,1194.05,debit_card,insufficient_balance,2026-08-08 01:04:08.711628,1,5,mobile_web,1,0.85,email,0
e1ba5a76-625,U00831,474.52,upi,insufficient_balance,2026-06-21 16:47:51.712658,16,6,mobile_web,0,0.64,email,0
cb3f403e-402,U00439,118.7,upi,card_declined_by_bank,2026-07-29 07:35:34.712658,7,2,android,0,0.77,email,1
54e87e2c-a98,U00851,158.94,upi,bank_server_down,2026-06-30 16:59:50.713658,16,1,android,2,0.7,whatsapp,1
f1fadac6-1ac,U00316,1472.97,upi,insufficient_balance,2026-06-18 02:11:18.713658,2,3,android,3,0.88,email,0
cf2363c1-940,U00579,1417.32,upi,network_timeout,2026-06-21 22:11:27.714658,22,6,ios,3,0.95,sms,1
43a1c57b-dd5,U00921,313.01,upi,network_timeout,2026-06-07 20:43:11.714658,20,6,mobile_web,0,0.63,whatsapp,1
c9961a45-97f,U00133,430.51,netbanking,card_declined_by_bank,2026-07-30 10:18:52.715658,10,3,android,0,0.85,email,1
6b84be38-b11,U00580,121.31,credit_card,insufficient_balance,2026-08-04 14:50:26.715658,14,1,desktop_web,1,0.83,sms,0
3c6ae8ac-155,U00582,1789.6,netbanking,bank_server_down,2026-06-22 20:39:01.716658,20,0,mobile_web,2,0.87,whatsapp,1
3412bed0-a38,U00336,923.45,debit_card,insufficient_balance,2026-06-23 17:46:55.716658,17,1,android,0,0.66,sms,0
6a8f2ba5-866,U00288,313.16,upi,insufficient_balance,2026-06-25 01:01:46.717658,1,3,ios,2,0.82,whatsapp,0
67566205-9d1,U00383,1053.45,upi,bank_server_down,2026-08-03 23:07:40.717658,23,0,mobile_web,0,0.7,email,1
5e3be401-da7,U00236,287.35,debit_card,network_timeout,2026-06-13 09:37:52.718690,9,5,mobile_web,0,0.48,email,0
a9efe259-bda,U00865,193.89,upi,network_timeout,2026-06-27 09:19:05.719312,9,5,mobile_web,3,0.72,sms,1
5868106c-4bc,U00225,1034.0,netbanking,insufficient_balance,2026-07-12 18:08:48.719818,18,6,ios,2,0.94,sms,1
352bfc0f-7d8,U00935,568.93,credit_card,wrong_otp,2026-08-15 08:10:29.719818,8,5,ios,2,0.7,email,1
db0d5e87-603,U00392,732.63,upi,bank_server_down,2026-06-30 22:46:19.720822,22,1,desktop_web,3,0.58,email,0
ff125d26-5a2,U00501,102.86,netbanking,wrong_otp,2026-06-18 08:42:56.720822,8,3,android,0,0.99,email,1
7d4bcb95-c9f,U00561,17143.34,debit_card,wrong_otp,2026-07-01 06:12:43.721830,6,2,ios,3,0.99,whatsapp,1
37a7cab6-8c5,U00433,1413.24,upi,wrong_otp,2026-08-09 00:44:03.721830,0,6,android,0,0.89,sms,0
b05969e1-40b,U00188,1400.79,credit_card,network_timeout,2026-08-24 17:53:26.722830,17,0,desktop_web,1,0.65,email,1
b22edcef-725,U00447,1209.34,credit_card,insufficient_balance,2026-06-28 11:33:46.722830,11,6,desktop_web,3,0.64,whatsapp,0
a0136b8d-097,U00817,713.57,credit_card,expired_card,2026-06-09 15:07:40.723831,15,1,mobile_web,2,0.91,sms,1
8946684f-32f,U00620,507.25,netbanking,insufficient_balance,2026-07-20 22:32:07.723831,22,0,android,2,0.66,email,1
06e1f794-cda,U00762,846.58,netbanking,wrong_otp,2026-07-29 19:17:36.724830,19,2,android,1,0.99,sms,1
bd3abe24-39a,U00725,570.9,upi,daily_limit_exceeded,2026-08-16 19:47:30.724830,19,6,ios,1,0.75,email,0
db85bcc2-1dc,U00642,1143.47,upi,wrong_otp,2026-06-24 23:53:08.725830,23,2,mobile_web,0,0.74,sms,1
85de7fc9-29e,U00730,370.53,netbanking,card_declined_by_bank,2026-07-13 22:45:17.725830,22,0,ios,3,0.81,email,1
1251352c-64b,U00289,1715.8,debit_card,insufficient_balance,2026-07-24 06:49:53.726831,6,4,ios,0,0.69,whatsapp,0
970c225a-611,U00678,1489.06,credit_card,insufficient_balance,2026-08-26 23:13:26.726831,23,2,ios,1,0.92,whatsapp,0
f3603d26-671,U00835,3155.68,credit_card,insufficient_balance,2026-08-10 19:18:50.727832,19,0,android,2,0.82,email,1
f95a04ef-cae,U00406,453.77,upi,network_timeout,2026-05-30 20:19:51.728337,20,5,ios,2,0.62,whatsapp,0
5cbff24d-57b,U00072,278.84,credit_card,network_timeout,2026-07-08 13:01:59.728337,13,2,desktop_web,3,0.77,whatsapp,1
b21bdba6-f82,U00796,280.4,upi,wrong_otp,2026-08-08 22:52:29.729345,22,5,mobile_web,1,0.77,email,1
db1984e1-06b,U00451,641.85,credit_card,expired_card,2026-07-23 09:52:48.729345,9,3,android,1,0.92,email,1
aae86723-d45,U00938,969.7,netbanking,daily_limit_exceeded,2026-07-15 15:39:16.730341,15,2,ios,1,0.82,whatsapp,0
f8eb87a6-388,U00667,1041.04,credit_card,card_declined_by_bank,2026-08-14 08:25:09.730341,8,4,android,0,0.99,email,1
07cf97d8-d39,U00187,395.75,upi,daily_limit_exceeded,2026-08-02 12:38:06.731341,12,6,ios,2,0.77,email,0
2adb30f8-f98,U00263,1118.82,credit_card,wrong_otp,2026-06-02 20:19:01.731341,20,1,ios,0,0.63,sms,1
58cded48-d6d,U00672,3964.05,upi,wrong_otp,2026-07-09 03:35:31.732341,3,3,android,1,0.73,email,0
8b60291c-ad9,U00402,1267.29,upi,bank_server_down,2026-08-27 06:08:46.732341,6,3,mobile_web,3,0.78,sms,1
3b2070b1-ff3,U00753,872.45,upi,insufficient_balance,2026-07-17 09:43:17.733341,9,4,desktop_web,0,0.94,sms,1
c7bfa6ad-88b,U00074,737.25,credit_card,bank_server_down,2026-08-05 14:38:28.733341,14,2,desktop_web,0,0.39,whatsapp,0
0b51d92c-b88,U00700,1442.75,upi,network_timeout,2026-06-23 14:58:47.734341,14,1,android,3,0.7,sms,0
07f957d9-f0d,U00016,602.5,credit_card,insufficient_balance,2026-07-21 02:11:43.734341,2,1,ios,3,0.63,sms,1
9a426887-80c,U00459,2309.42,credit_card,insufficient_balance,2026-08-01 10:54:12.735341,10,5,desktop_web,1,0.6,sms,1
88531cc3-5e5,U00805,115.82,netbanking,expired_card,2026-08-13 23:26:09.735341,23,3,ios,1,0.73,whatsapp,0
0c254060-14b,U00325,2145.79,debit_card,network_timeout,2026-07-19 17:07:21.736341,17,6,android,2,0.6,email,1
17102d27-832,U00757,850.15,upi,bank_server_down,2026-07-27 03:46:58.736341,3,0,desktop_web,1,0.81,email,1
7b984cb1-c6d,U00427,925.57,debit_card,bank_server_down,2026-07-19 16:24:02.736341,16,6,ios,1,0.88,sms,1
e611965c-fe3,U00357,2828.91,netbanking,card_declined_by_bank,2026-06-03 16:15:41.737845,16,2,mobile_web,1,0.74,email,1
d4c2bef9-377,U00489,1377.44,credit_card,card_declined_by_bank,2026-07-09 18:07:13.738357,18,3,android,0,0.91,email,1
f73fcd1d-2ed,U00292,3549.17,upi,card_declined_by_bank,2026-08-03 18:36:55.739024,18,0,ios,1,0.69,sms,1
6c8f90e5-370,U00793,4230.41,wallet,card_declined_by_bank,2026-07-07 06:39:07.739530,6,1,mobile_web,0,0.59,email,1
d8b8835b-822,U00732,1795.97,upi,wrong_otp,2026-07-06 23:27:33.739530,23,0,mobile_web,0,0.84,whatsapp,1
66eae115-923,U00513,888.91,wallet,insufficient_balance,2026-06-07 01:10:15.740531,1,6,ios,0,0.64,sms,0
54f2e4f9-1ed,U00860,2036.99,upi,wrong_otp,2026-08-24 15:28:09.740531,15,0,ios,0,0.81,sms,1
8b216c45-b25,U00693,1984.33,wallet,insufficient_balance,2026-07-10 06:56:49.741531,6,4,ios,2,0.87,whatsapp,1
cda04d11-f68,U00352,466.73,credit_card,bank_server_down,2026-07-01 12:59:38.741531,12,2,mobile_web,1,0.91,sms,1
d15434fc-4e4,U00953,2850.64,upi,wrong_otp,2026-08-01 07:13:26.742532,7,5,mobile_web,0,0.99,email,1
c22fccb3-c3a,U00682,642.94,credit_card,insufficient_balance,2026-08-16 07:27:14.742532,7,6,ios,3,0.7,sms,1
08360290-e8b,U00851,913.16,credit_card,bank_server_down,2026-08-06 19:56:35.743531,19,3,mobile_web,1,0.7,whatsapp,1
f77fdaa8-0f8,U00522,2802.98,credit_card,network_timeout,2026-07-01 17:53:01.743531,17,2,android,1,0.68,email,0
70c4a880-c42,U00325,458.77,upi,wrong_otp,2026-07-26 01:08:09.744531,1,6,android,3,0.6,email,1
e157bab4-890,U00547,635.93,upi,wrong_otp,2026-06-06 18:09:50.744531,18,5,mobile_web,2,0.75,email,1
324c2e3c-44d,U00784,477.88,credit_card,expired_card,2026-07-09 20:10:54.745531,20,3,mobile_web,1,0.86,sms,1
45caf5c0-08a,U00219,463.47,credit_card,wrong_otp,2026-08-19 12:44:24.745531,12,2,desktop_web,3,0.79,email,0
7b729247-a3d,U00263,1074.55,debit_card,daily_limit_exceeded,2026-07-18 18:32:26.746531,18,5,desktop_web,2,0.63,sms,0
1aef8f3b-8b7,U00545,294.8,upi,wrong_otp,2026-07-16 07:01:28.746531,7,3,mobile_web,2,0.66,sms,1
971b36c3-7b7,U00269,647.12,credit_card,network_timeout,2026-06-26 09:08:31.747531,9,4,desktop_web,1,0.8,email,1
bc97e06d-9a9,U00616,215.98,upi,wrong_otp,2026-08-04 15:50:56.747531,15,1,ios,3,0.8,whatsapp,1
16cfc0ac-39e,U00505,937.81,upi,wrong_otp,2026-07-24 10:33:06.748036,10,4,ios,1,0.71,sms,1
a36905a3-2db,U00054,80.5,debit_card,daily_limit_exceeded,2026-07-06 03:55:04.748540,3,0,android,2,0.93,email,1
29fa5778-b81,U00658,737.17,upi,insufficient_balance,2026-05-30 22:48:15.748540,22,5,ios,2,0.81,email,0
08ca82a0-e7c,U00994,2271.84,debit_card,bank_server_down,2026-07-31 16:59:23.749547,16,4,android,1,0.63,sms,1
948922e3-011,U00571,2068.42,upi,wrong_otp,2026-07-19 17:27:26.749547,17,6,ios,2,0.99,sms,1
24aa261a-284,U00551,201.2,debit_card,wrong_otp,2026-07-22 14:14:47.750545,14,2,android,3,0.76,email,1
d95eb5e2-850,U00382,1087.95,debit_card,network_timeout,2026-06-22 06:16:43.750545,6,0,mobile_web,3,0.46,sms,0
0bc52f34-008,U00988,500.89,upi,insufficient_balance,2026-06-27 20:30:31.751544,20,5,android,1,0.75,whatsapp,0
78cb29fd-601,U00558,122.34,debit_card,wrong_otp,2026-08-18 02:06:17.751544,2,1,android,2,0.84,email,0
c19e550f-549,U00862,94.98,upi,insufficient_balance,2026-07-30 05:20:55.752544,5,3,ios,3,0.99,whatsapp,1
2d722af2-c7e,U00257,270.78,credit_card,card_declined_by_bank,2026-05-31 11:03:43.752544,11,6,mobile_web,2,0.67,whatsapp,1
faabe141-90b,U00160,142.09,upi,insufficient_balance,2026-07-20 09:42:21.753544,9,0,mobile_web,0,0.63,email,0
83c69fdb-196,U00903,1246.77,credit_card,wrong_otp,2026-08-27 15:38:05.753544,15,3,android,3,0.97,sms,1
a9a9bbf8-ae2,U00214,12494.95,debit_card,network_timeout,2026-06-19 14:58:12.754546,14,4,ios,0,0.73,whatsapp,1
31bc93cc-a37,U00384,1166.79,upi,network_timeout,2026-06-02 15:53:25.754546,15,1,ios,3,0.67,sms,1
2bfc907d-5f3,U00508,323.57,debit_card,wrong_otp,2026-06-17 03:51:35.755860,3,2,desktop_web,0,0.79,email,1
6b4f9001-576,U00168,346.24,upi,daily_limit_exceeded,2026-07-05 18:56:52.755860,18,6,mobile_web,2,0.74,whatsapp,0
3a39dc45-85d,U00875,66.05,upi,wrong_otp,2026-07-20 03:41:21.756869,3,0,mobile_web,1,0.99,email,1
d96e40bf-23e,U00209,247.67,credit_card,wrong_otp,2026-05-31 13:44:16.756869,13,6,mobile_web,0,0.99,whatsapp,1
b2117d03-52c,U00421,271.39,debit_card,bank_server_down,2026-08-23 03:17:53.757868,3,6,desktop_web,2,0.99,email,1
b546e5a0-bb3,U00541,656.21,credit_card,wrong_otp,2026-07-30 06:19:04.758373,6,3,desktop_web,0,0.61,email,0
9f27796e-a8f,U00431,1264.95,upi,bank_server_down,2026-08-14 03:26:16.758968,3,4,android,3,0.47,sms,1
e851f885-4d3,U00473,1760.31,netbanking,card_declined_by_bank,2026-07-09 03:25:54.759474,3,3,android,2,0.99,email,1
0913da42-969,U00843,456.54,upi,insufficient_balance,2026-07-06 06:33:59.759474,6,0,mobile_web,0,0.84,whatsapp,1
354f2f3b-cf4,U00421,318.57,debit_card,insufficient_balance,2026-06-27 20:47:05.760476,20,5,desktop_web,3,0.99,email,1
f6e3011a-666,U00600,241.72,credit_card,network_timeout,2026-06-08 09:39:36.760476,9,0,android,2,0.89,whatsapp,1
65f3c87a-868,U00517,1069.01,upi,card_declined_by_bank,2026-08-25 12:42:30.761476,12,1,mobile_web,3,0.63,whatsapp,1
6b3cf929-8d2,U00593,1722.42,upi,bank_server_down,2026-08-15 10:22:16.761476,10,5,desktop_web,2,0.83,sms,0
9670c94b-16d,U00885,291.97,upi,insufficient_balance,2026-07-23 13:38:05.761476,13,3,ios,2,0.99,whatsapp,0
5206c7e7-7e2,U00718,748.69,debit_card,insufficient_balance,2026-06-01 14:32:07.762476,14,0,desktop_web,1,0.73,email,1
ff2366c2-ee3,U00931,1817.35,upi,wrong_otp,2026-06-14 19:26:50.762476,19,6,desktop_web,3,0.99,sms,1
51baf157-bab,U00298,261.25,credit_card,bank_server_down,2026-06-04 09:36:05.763476,9,3,android,3,0.9,email,1
a49a602c-aa2,U00871,1551.84,debit_card,wrong_otp,2026-06-03 01:01:18.763476,1,2,desktop_web,0,0.66,email,1
a8daa4bd-71e,U00125,177.1,upi,insufficient_balance,2026-07-10 05:06:02.764476,5,4,ios,2,0.99,whatsapp,1
b7e7c364-516,U00638,832.37,credit_card,insufficient_balance,2026-06-09 18:02:17.764476,18,1,ios,3,0.59,email,1
b01d303b-bcc,U00789,676.33,upi,wrong_otp,2026-06-22 22:33:28.765476,22,0,mobile_web,0,0.53,sms,1
6dd5cdee-ced,U00505,1302.49,netbanking,insufficient_balance,2026-08-10 14:37:36.765476,14,0,ios,0,0.71,sms,1
462566b2-90c,U00934,134.93,credit_card,network_timeout,2026-06-28 02:27:32.766476,2,6,ios,0,0.85,email,0
a112b7a0-afc,U00453,754.05,credit_card,insufficient_balance,2026-06-18 16:24:44.766476,16,3,desktop_web,2,0.86,whatsapp,1
5ab7766a-842,U00309,223.89,upi,wrong_otp,2026-07-28 20:00:50.767476,20,1,android,0,0.75,whatsapp,1
5f54a123-a33,U00067,414.35,credit_card,bank_server_down,2026-07-07 03:17:37.767981,3,1,mobile_web,1,0.93,sms,1
53617ac9-be4,U00879,1178.6,netbanking,insufficient_balance,2026-07-31 17:27:48.768485,17,4,ios,3,0.96,sms,1
4c776aae-6ab,U00032,292.33,upi,card_declined_by_bank,2026-06-18 18:14:44.768485,18,3,mobile_web,0,0.78,sms,1
6abb6fd2-ce5,U00700,1349.57,credit_card,bank_server_down,2026-08-14 23:41:13.769492,23,4,android,2,0.7,sms,0
b9fd0d21-90d,U00747,358.47,upi,bank_server_down,2026-07-13 17:54:31.769492,17,0,mobile_web,3,0.67,whatsapp,1
f2890e65-e1f,U00593,394.13,wallet,wrong_otp,2026-08-16 15:23:44.770490,15,6,ios,1,0.83,sms,1
1055c3ce-c89,U00659,366.71,debit_card,insufficient_balance,2026-08-23 00:34:01.770490,0,6,mobile_web,3,0.76,sms,0
d3c55916-b36,U00239,2614.56,upi,insufficient_balance,2026-07-10 11:15:08.771489,11,4,mobile_web,2,0.91,whatsapp,1
6fc370a2-480,U00931,3353.33,upi,wrong_otp,2026-06-11 00:15:53.771489,0,3,ios,0,0.99,sms,1
f9c716a7-cdd,U00747,151.09,debit_card,bank_server_down,2026-06-25 03:46:31.772489,3,3,android,1,0.67,whatsapp,0
d54f7e04-8d0,U00824,266.01,credit_card,network_timeout,2026-08-05 07:14:55.772489,7,2,desktop_web,2,0.71,sms,0
087243b2-184,U00218,196.0,upi,daily_limit_exceeded,2026-07-20 19:45:18.773489,19,0,ios,3,0.71,sms,0
83e1bf6c-4b4,U00633,213.0,debit_card,wrong_otp,2026-07-25 00:11:23.773489,0,5,desktop_web,0,0.72,whatsapp,1
0ce80df0-d86,U00317,350.04,upi,bank_server_down,2026-07-16 19:14:42.774489,19,3,desktop_web,3,0.73,whatsapp,1
25b179ed-05c,U00522,2851.53,debit_card,wrong_otp,2026-07-26 03:27:09.774489,3,6,mobile_web,0,0.68,email,1
80bca20f-1a0,U00913,168.07,credit_card,wrong_otp,2026-07-10 16:22:45.775489,16,4,ios,0,0.99,sms,1
ee562000-a74,U00847,6809.99,wallet,bank_server_down,2026-07-21 21:10:29.775489,21,1,ios,2,0.99,sms,1
340f13f5-26b,U00309,240.29,credit_card,network_timeout,2026-08-25 19:52:10.776489,19,1,desktop_web,0,0.75,whatsapp,0
e5a0ef18-eaa,U00753,659.43,credit_card,card_declined_by_bank,2026-06-24 19:28:47.776489,19,2,mobile_web,2,0.94,sms,1
84435e0a-82c,U00355,1154.99,upi,insufficient_balance,2026-06-12 21:33:25.777489,21,4,desktop_web,2,0.63,sms,0
4c474aff-e40,U00953,1334.38,upi,network_timeout,2026-07-16 04:08:31.777994,4,3,mobile_web,0,0.99,email,1
6b50abf9-dcb,U00025,339.7,upi,bank_server_down,2026-07-14 04:42:33.778498,4,1,ios,3,0.8,email,1
9ba3b6be-da3,U00288,394.77,upi,insufficient_balance,2026-06-30 08:45:03.779074,8,1,android,1,0.82,whatsapp,0
9266138b-8fc,U00764,1179.89,credit_card,daily_limit_exceeded,2026-07-06 14:24:13.779581,14,0,android,1,0.95,sms,0
51f86406-680,U00265,479.44,upi,insufficient_balance,2026-07-23 18:53:36.779581,18,3,android,1,0.59,email,0
45f6a28a-d4f,U00283,560.53,upi,wrong_otp,2026-07-27 14:53:09.780583,14,0,android,0,0.59,whatsapp,0
eabf9c69-a99,U00641,173.2,credit_card,network_timeout,2026-07-21 11:10:40.780583,11,1,mobile_web,3,0.99,sms,1
7aaa577a-473,U00423,520.26,credit_card,daily_limit_exceeded,2026-07-15 03:08:14.781582,3,2,desktop_web,0,0.93,sms,1
2b4c3e26-76c,U00429,1333.01,upi,wrong_otp,2026-08-03 19:21:28.781582,19,0,ios,1,0.52,email,1
6123bbdb-aa3,U00441,120.17,wallet,bank_server_down,2026-07-13 09:33:46.782582,9,0,mobile_web,2,0.78,whatsapp,1
ab564ba5-2fa,U00862,626.65,debit_card,card_declined_by_bank,2026-08-17 14:32:03.782582,14,0,ios,0,0.99,whatsapp,1
94a56526-d7b,U00871,814.44,debit_card,wrong_otp,2026-07-16 08:43:13.783582,8,3,android,3,0.66,email,1
67b4b1d0-cd0,U00851,683.99,upi,bank_server_down,2026-07-12 05:06:50.783582,5,6,mobile_web,0,0.7,whatsapp,1
0cf50776-bc8,U00034,1566.34,upi,insufficient_balance,2026-06-21 12:22:21.784582,12,6,mobile_web,1,0.9,whatsapp,1
1ed60894-55b,U00878,713.46,debit_card,insufficient_balance,2026-05-31 12:47:40.784582,12,6,ios,1,0.78,email,0
38df14a6-f4a,U00714,287.78,debit_card,bank_server_down,2026-06-28 22:49:29.785582,22,6,mobile_web,2,0.77,whatsapp,1
ebfa4b54-89f,U00788,206.71,upi,insufficient_balance,2026-07-08 00:36:14.785582,0,2,desktop_web,2,0.77,whatsapp,1
c97a19ea-d30,U00114,302.04,credit_card,wrong_otp,2026-08-14 00:55:22.786584,0,4,desktop_web,1,0.75,sms,1
081adb62-fc1,U00719,194.67,upi,insufficient_balance,2026-08-16 11:28:38.786584,11,6,ios,2,0.77,sms,0
7e6a78ee-59c,U00377,439.64,wallet,network_timeout,2026-06-27 10:02:59.787586,10,5,android,1,0.81,whatsapp,0
c39477eb-1bc,U00272,346.02,upi,wrong_otp,2026-06-16 01:42:23.788092,1,1,android,0,0.95,whatsapp,1
77f7ba06-051,U00309,118.01,debit_card,network_timeout,2026-08-22 10:01:39.788596,10,5,ios,2,0.75,whatsapp,1
c9cf0d2b-7e7,U00419,913.82,netbanking,insufficient_balance,2026-05-31 10:00:03.788596,10,6,android,1,0.79,whatsapp,1
7453bb73-3a4,U00486,1160.37,debit_card,bank_server_down,2026-08-21 21:06:27.789866,21,4,mobile_web,2,0.68,sms,0
02a590b8-802,U00663,1641.4,upi,network_timeout,2026-07-08 07:18:52.789866,7,2,mobile_web,3,0.7,whatsapp,1
f1c21415-c4a,U00079,128.17,credit_card,insufficient_balance,2026-06-07 06:13:47.790875,6,6,ios,1,0.48,email,1
8050d68d-69f,U00460,311.7,upi,card_declined_by_bank,2026-06-30 05:19:42.790875,5,1,ios,2,0.99,whatsapp,0
10aad40d-93b,U00864,651.33,upi,insufficient_balance,2026-06-11 10:53:34.791875,10,3,desktop_web,3,0.69,whatsapp,0
83778ef5-980,U00607,369.82,upi,network_timeout,2026-08-06 00:35:16.791875,0,3,ios,3,0.59,whatsapp,0
b17a9393-fbf,U00535,470.16,upi,bank_server_down,2026-08-20 15:04:50.792875,15,3,android,1,0.79,whatsapp,0
8e514164-38b,U00027,875.34,credit_card,card_declined_by_bank,2026-08-09 05:34:28.792875,5,6,ios,1,0.84,sms,1
31359098-33f,U00544,251.14,upi,card_declined_by_bank,2026-07-11 20:22:19.793875,20,5,desktop_web,1,0.41,whatsapp,0
b075f454-e7c,U00091,339.36,upi,wrong_otp,2026-06-24 10:21:31.793875,10,2,desktop_web,3,0.93,sms,1
2d43217e-11f,U00603,768.01,upi,bank_server_down,2026-07-09 17:45:35.793875,17,3,ios,2,0.98,email,1
4eae8d38-307,U00704,676.21,upi,bank_server_down,2026-06-05 20:54:13.794895,20,4,android,1,0.55,email,0
f00da325-e93,U00093,455.19,upi,bank_server_down,2026-07-31 07:23:55.794895,7,4,mobile_web,1,0.73,sms,0
e45c2378-b92,U00309,777.04,credit_card,network_timeout,2026-07-05 07:34:49.795895,7,6,ios,1,0.75,whatsapp,1
3ac209aa-696,U00988,1907.77,upi,expired_card,2026-07-05 09:34:05.795895,9,6,desktop_web,2,0.75,whatsapp,1
8dcc3027-90a,U00943,3037.53,upi,insufficient_balance,2026-08-17 23:14:10.796895,23,0,android,1,0.77,sms,1
5de6177e-c72,U00730,1214.97,debit_card,wrong_otp,2026-08-10 03:00:22.796895,3,0,mobile_web,3,0.81,email,1
c171f36f-61d,U00298,191.61,credit_card,wrong_otp,2026-06-28 22:03:09.797895,22,6,android,0,0.9,email,1
99a1a4d1-476,U00359,302.8,netbanking,daily_limit_exceeded,2026-08-11 16:51:49.798399,16,1,ios,0,0.66,whatsapp,0
8ab69842-570,U00696,763.03,netbanking,network_timeout,2026-08-18 20:33:07.799052,20,1,desktop_web,1,0.83,sms,0
559b3ebf-d22,U00027,561.55,upi,card_declined_by_bank,2026-06-24 23:31:38.799558,23,2,ios,2,0.84,sms,0
3b0e6e6b-527,U00872,514.34,credit_card,expired_card,2026-07-11 06:07:38.799558,6,5,ios,3,0.57,sms,0
e543834e-8f5,U00046,1083.16,debit_card,network_timeout,2026-07-17 17:37:08.800559,17,4,android,1,0.71,whatsapp,1
ace72229-0cd,U00870,6956.34,debit_card,expired_card,2026-06-27 01:48:14.800559,1,5,mobile_web,2,0.75,sms,0
c187da6d-737,U00671,2806.86,debit_card,insufficient_balance,2026-08-12 18:33:04.801559,18,2,desktop_web,0,0.47,email,0
